Year,ActionGeo_CountryCode,goldstein_score,tone
1997,JE,-0.09,6.54
1997,CD,1.54,5.76
1997,GB,1.89,5.1
1997,KR,2.37,5.33
1997,PK,0.48,5.16
1997,SL,0.13,4.51
1997,CI,1.68,5.8
1997,LG,2.34,5.76
1997,MI,1.59,4.89
1997,EK,1.56,5.17
1997,GR,1.65,5.01
1997,AV,0.35,4.77
1997,BX,2.56,5.19
1997,FK,0.14,4.64
1997,BR,1.77,5.58
1997,ET,1.26,5.04
1997,CT,0.82,4.74
1997,UP,2.24,5.6
1997,ID,0.51,4.69
1997,PU,0.41,5.5
1997,TL,1.59,5.51
1997,IS,0.44,5.03
1997,AM,1.92,5.76
1997,BT,0.94,4.9
1997,NE,1.49,5.12
1997,RW,-0.31,4.3
1997,FO,2.28,4.55
1997,RN,-0.8,5.77
1997,GY,0.95,5.34
1997,PS,2.69,5.69
1997,NT,-3.52,3.7
1997,MK,1.36,5.59
1997,VE,1.12,4.91
1997,JQ,3.5,8.46
1997,TH,1.22,5.19
1997,PM,1.56,5.14
1997,BE,1.51,5.19
1997,KG,3.05,6
1997,MA,1.82,5.95
1997,IT,1.45,5.2
1997,NG,1.44,5.3
1997,AS,0.97,5.42
1997,CV,2.55,5.15
1997,GK,-1.4,1.63
1997,TK,2.83,3.06
1997,LA,2.63,5.74
1997,SH,-1.67,4.5
1997,CQ,0.26,5.49
1997,MO,2.04,5.34
1997,WI,2.52,5.49
1997,NL,1.71,5.28
1997,LT,1.27,5.15
1997,MG,2.77,6.36
1997,SG,0.96,5.14
1997,RO,2.1,6.12
1997,SO,0.34,5.64
1997,GQ,1,4.1
1997,DA,1.72,5.7
1997,LS,1.67,5.42
1997,VQ,0.49,5.24
1997,TU,0.83,5.1
1997,PF,3.31,5.15
1997,SP,1.04,5.36
1997,ER,0.21,4.99
1997,NO,1.83,5.92
1997,RQ,0.37,5.17
1997,TT,-0.01,5.04
1997,NH,1.34,5.73
1997,TW,1.59,5.82
1997,CH,1.83,6.65
1997,BC,2.02,4.91
1997,SF,1.1,5.32
1997,TV,2.97,5.69
1997,RM,1.9,5.16
1997,PP,0.6,5.61
1997,FJ,1.46,6
1997,DR,1.22,5.33
1997,FG,-1.71,3.85
1997,AO,1.12,5.2
1997,MV,2.26,4.91
1997,GL,1.18,5.7
1997,AR,1.41,5.43
1997,UG,0.32,4.44
1997,BO,1.63,5.2
1997,HK,1.61,6.03
1997,MY,1.94,5.11
1997,GZ,0.08,4.64
1997,AE,1.72,5.49
1997,JA,1.56,5.44
1997,ZA,0.64,5.21
1997,BM,0.81,5.44
1997,KZ,2.34,5.33
1997,KV,-1.46,4.51
1997,SV,0.12,3.89
1997,IV,1.52,5.07
1997,AL,0.44,5.28
1997,MD,2.36,5.82
1997,MC,1.49,5.55
1997,SA,1.03,5.16
1997,BG,1.19,4.89
1997,MU,2.77,5.09
1997,RP,0.44,4.9
1997,WA,1.48,4.95
1997,NI,0.22,4.69
1997,SE,0.68,5.47
1997,VI,0.95,4.49
1997,BU,2.15,5.77
1997,TX,3.01,5.19
1997,MZ,1.64,5.09
1997,SC,1.05,7.21
1997,BN,2.34,5.57
1997,IZ,0.45,5.26
1997,HR,0.99,5.07
1997,DO,2.24,6.24
1997,EC,0.99,5.47
1997,WQ,-10,6.15
1997,AN,2.97,5.31
1997,WS,2.16,5.91
1997,BF,1.49,6.08
1997,PC,1.3,3.85
1997,KU,1.67,4.92
1997,LE,-0.25,4.46
1997,SU,0.37,5.13
1997,US,1.14,6.06
1997,AY,2.13,5.21
1997,TS,2.53,5.57
1997,CW,2.23,5.46
1997,GH,1.66,5.52
1997,JO,1.71,5.66
1997,RS,1.71,5.28
1997,BY,-0.42,4.25
1997,GA,1.71,5.59
1997,OS,1.95,5.29
1997,NR,0.71,4.63
1997,EI,0.82,5.63
1997,BP,1.2,6.22
1997,VC,0.34,4.82
1997,QA,1.81,5.19
1997,PA,1.67,5.72
1997,AU,1.74,5.42
1997,LH,2.37,5.68
1997,EZ,1.68,5.67
1997,KE,0.2,4.58
1997,JM,1.46,5.89
1997,DJ,1.53,4.81
1997,CN,0.52,4.63
1997,RE,1.08,5.8
1997,MX,0.21,5.38
1997,IR,1.15,5.56
1997,HA,0.71,5.2
1997,UK,0.99,5.54
1997,YM,0.85,5.03
1997,MR,1.49,5.77
1997,NZ,1.11,6.46
1997,KT,2.54,0.94
1997,GJ,0.79,6.04
1997,CF,-0.07,4.39
1997,NP,1.32,5.22
1997,SN,1.88,5.26
1997,VT,2.52,6.36
1997,ZI,1.39,4.88
1997,BL,1.26,5.52
1997,UY,2.59,5.26
1997,WZ,1,4.9
1997,LI,1.06,5.71
1997,GG,1.36,5.35
1997,ST,2.01,7
1997,CU,1.73,6
1997,TP,2.43,6.02
1997,CJ,0.42,4.78
1997,AQ,0.68,5.86
1997,PE,0.89,5.79
1997,CO,-0.05,5.05
1997,WE,0.08,4.59
1997,AA,0.7,5.81
1997,NC,1.5,5.68
1997,SI,2.47,6.13
1997,MB,-1.58,2.68
1997,FI,2.22,5.57
1997,NS,1.18,6.18
1997,CM,0.44,4.8
1997,GI,1.37,5.87
1997,EG,1.23,5.14
1997,IC,2.58,4.56
1997,MJ,0.62,5.69
1997,LO,1.48,5.27
1997,GT,1.29,6.03
1997,OC,0.25,4.72
1997,UZ,2.15,5.4
1997,FP,-0.62,4.04
1997,HQ,2.41,3.52
1997,CY,1.68,4.97
1997,EN,2.34,5.66
1997,GM,1.08,5.3
1997,BH,3.48,4.61
1997,CA,1.67,5.55
1997,BB,2.13,5.88
1996,VE,1.16,5.17
1996,DA,0.6,5.13
1996,BB,1.64,5.05
1996,WZ,0.64,4.74
1996,CJ,-1.07,3.76
1996,TX,3.12,5.65
1996,BX,1.98,5.91
1996,DJ,2.02,5.15
1996,GL,1.12,5.79
1996,RN,-1.49,4.6
1996,GP,0.7,3.38
1996,MI,0.61,5.06
1996,AM,1.56,5.64
1996,HO,0.41,5.14
1996,NR,1.62,5.96
1996,NU,0.96,5.41
1996,CU,1.1,6.04
1996,AU,1.7,5.46
1996,MU,2.59,5.07
1996,WI,1.21,5.17
1996,HR,0.94,4.97
1996,RM,2.28,5.62
1996,CH,1.34,6.25
1996,LO,1.59,5.5
1996,KE,0.79,4.64
1996,GM,0.89,5.12
1996,TZ,1.67,4.17
1996,SB,0,2.22
1996,CB,0.4,5.67
1996,CS,1.26,4.81
1996,MP,3.06,5.12
1996,DO,1.64,5.95
1996,RI,0.47,5.39
1996,BK,0.86,4.98
1996,CW,2.81,4.92
1996,WS,2.22,6.52
1996,CV,2.01,5.35
1996,MB,0.18,3.05
1996,PE,0.9,5.79
1996,GA,0.45,5.75
1996,GR,1.03,5.04
1996,HU,1.98,5.88
1996,ES,0.97,5.64
1996,TL,4.31,7.54
1996,BE,1.08,5.01
1996,IC,2.32,5.58
1996,BA,-0.04,4.56
1996,AE,2,5.28
1996,PA,1.73,5.67
1996,UZ,2.35,5.49
1996,UY,2.57,5.55
1996,FO,3.88,4.21
1996,ZA,0.65,5.16
1996,UV,2.08,4.76
1996,RQ,0.31,4.56
1996,SL,0.58,5.35
1996,CD,0.84,5.17
1996,BM,0.57,5.56
1996,OC,-0.74,4.3
1996,AF,0.08,4.73
1996,GT,1.75,6.52
1996,KU,1.68,5.05
1996,NC,0.89,5.38
1996,TT,0.2,5.38
1996,LT,0.47,4.52
1996,EI,0.75,5.53
1996,TP,1.11,5.18
1996,EG,1.3,5.02
1996,SW,1.25,5.29
1996,MD,1.97,5.8
1996,CI,1.91,5.49
1996,IN,0.03,5.33
1996,NH,1.09,5.41
1996,RP,0.6,5.33
1996,MT,0.59,4.84
1996,OS,1.85,4.92
1996,VC,-1.47,4.74
1996,SI,2.27,6.07
1996,TH,1.32,5.56
1996,KN,1.34,5.58
1996,EK,1.58,6.7
1996,IR,0.87,5.27
1996,UP,2.11,5.35
1996,SN,1.55,5.5
1996,US,0.86,5.92
1996,SF,0.59,5.23
1996,NZ,0.96,6.34
1996,GY,1.14,5.48
1996,NT,3.55,5.02
1996,AO,1.54,5.49
1996,PU,1.87,5.15
1996,MH,2.21,5.74
1996,FK,1.08,5.69
1996,PO,1.85,5.5
1996,KR,2.15,5.99
1996,MF,7,4.23
1996,IT,1.09,5.16
1996,IS,0.53,5.04
1996,ML,1.99,5.23
1996,FJ,1.71,5.82
1996,ID,0.64,5.14
1996,VQ,-0.64,4.41
1996,KS,0.92,5.4
1996,SH,1.75,6.26
1996,AR,1.27,5.15
1996,LY,0.96,5.21
1996,LQ,-1.18,3.38
1996,NI,0.24,4.98
1996,AA,1.79,4.37
1996,TK,-1.19,3.76
1996,AC,0.7,4
1996,SU,0.39,5.2
1996,GK,1.05,3.74
1996,SZ,1.13,5.06
1996,CY,0.61,4.9
1996,FI,2.06,5.25
1996,LA,2.7,6.66
1996,MG,2.42,6.03
1996,JE,-0.05,6.45
1996,RW,0.16,4.09
1996,IZ,0.16,5.33
1996,VT,2.02,5.99
1996,GI,0.52,5.3
1996,NO,1.78,5.78
1996,GG,1.25,5.27
1996,QA,1.74,5
1996,HQ,1.9,3.51
1996,SY,1.87,5.77
1996,MJ,1.23,5.92
1996,EZ,1.79,5.71
1996,DR,0.69,5.38
1996,VM,1.85,5.98
1996,AG,-0.42,4.58
1996,BN,1.58,5.6
1996,MN,1.65,6.23
1996,SM,0.78,6.29
1996,KV,-0.34,5.39
1996,GJ,0.21,5.27
1996,MO,1.88,5.27
1996,PM,1.73,5.99
1996,GZ,-0,4.49
1996,BH,2.46,6.14
1996,IM,1.67,2.48
1996,GV,1.35,5.1
1996,BF,1.08,4.24
1996,MZ,1.57,4.88
1996,AS,0.74,5.36
1996,SC,-0.83,3.68
1996,KG,3.33,5.67
1996,LI,-0.14,5.44
1996,SE,0.75,5.17
1996,MY,1.64,5.08
1996,PF,-3.17,1.52
1996,LE,-0.2,4.37
1996,TI,0.73,4.98
1996,CG,0.08,4.33
1996,PG,-0.12,5.82
1996,BO,1.59,5.35
1996,PK,0.1,4.86
1996,AJ,1.66,5.17
1996,CT,0.27,4.37
1996,RB,0.39,5.03
1996,JA,1.25,5.35
1996,MX,0.32,5.43
1996,FP,1.16,4.4
1996,ET,0.53,4.54
1996,NP,1.38,5.33
1996,TW,1.07,5.62
1996,YM,1.52,5.25
1996,NS,1.82,5.96
1996,TU,0.55,5.14
1996,MA,1.01,4.95
1996,WE,-0.46,4.38
1996,FG,-1.34,2.91
1996,BY,-0.59,4.35
1996,FR,1.13,5.12
1996,RS,1.06,4.98
1996,FM,1.4,5.23
1996,TD,1.62,4.53
1996,AN,1.79,5.05
1996,SA,0.8,5.03
1996,EN,2.24,5.86
1996,WA,1.69,4.87
1996,JQ,-1,3.3
1996,OD,-0.09,5.69
1996,BU,1.81,5.73
1996,GB,2.07,4.84
1996,NG,1,5.94
1996,HA,0.53,5.66
1996,AL,0.74,6.05
1996,MC,2.15,5.49
1996,LS,2.2,6.27
1996,GH,1.2,5.61
1996,VI,1.16,4.75
1996,ST,1.22,9.79
1996,IV,1.7,5.56
1996,HK,1.31,5.38
1996,ZI,1.16,4.84
1996,KZ,2.56,5.35
1996,AQ,1.32,6.41
1996,SO,-1.34,5.42
1996,MK,2.09,5.99
1996,MR,0.68,5.05
1996,TS,2.14,5.8
1996,PS,1.79,6.23
1996,RE,1.57,4.17
1996,PL,1.83,5.64
1996,CN,1.12,4.2
1996,SP,0.79,5.52
1996,LU,2.44,4.99
1996,PP,-0.71,5.5
1996,CO,-0.1,5.19
1996,SV,1.47,3.47
1996,TV,3.51,6.26
1996,CM,0.3,4.6
1996,ER,1.95,5.13
1996,SG,1.73,5.07
1996,BP,-0.13,4.71
1996,MV,2.23,4.19
1996,RO,2.01,6.02
1996,EC,1.26,5.22
1996,LH,2.27,5.4
1996,CF,0.34,4.69
1996,AV,1.19,5.77
1996,LG,2.34,5.38
1996,UG,0.07,4.25
1996,BG,-0.62,5.08
1996,WQ,-10,5.7
1996,NL,1.18,4.98
1996,TN,-0.15,5.54
1996,NE,1.2,3.96
1996,GQ,1.69,5.08
1996,UK,0.65,5.32
1996,CA,1.35,5.46
1996,CE,-3.47,3.16
1996,JO,1.8,5.6
1996,KT,-1.8,4.53
1996,JM,0.56,5.09
1996,YI,1.62,5.89
1996,TO,2.03,5.06
1996,BR,1.74,5.28
1996,CQ,0.2,5.44
1996,BL,1.68,5.68
1996,BC,2.3,5.01
1996,BT,0.47,4.87
1996,BD,-1.32,4.58
1996,AY,2.32,6.44
1995,KZ,2.14,4.75
1995,FR,0.5,4.93
1995,BO,2.35,5.23
1995,EC,0.09,4.15
1995,CW,1.37,4.25
1995,MO,1.94,5.18
1995,EK,0.49,5.82
1995,RB,-0.55,5.06
1995,KG,2.22,5.21
1995,TD,0.4,4.64
1995,NP,1.64,5.1
1995,LH,2.13,5.18
1995,VE,0.52,4.12
1995,ML,2.24,5.75
1995,CF,0.56,5.24
1995,NS,1.58,5.46
1995,BK,-0.41,4.99
1995,CA,0.68,4.91
1995,CG,0.67,4
1995,LY,0.71,4.74
1995,NR,-0.68,5.69
1995,NZ,0.94,5.57
1995,VT,1.12,6.14
1995,NH,1.03,5.65
1995,NG,1.43,5.68
1995,TU,-0.01,4.63
1995,AR,1.01,4.63
1995,ET,0.32,4.25
1995,BT,2.29,4.17
1995,BD,-1.23,5.09
1995,DR,-0.44,4.66
1995,EZ,1.64,5.16
1995,GV,1.05,4.96
1995,GA,1.64,5.78
1995,JO,2.29,5.54
1995,GH,1.02,5.38
1995,CD,0.81,5.4
1995,SU,0.15,4.73
1995,FJ,1.11,5.15
1995,SI,2.79,5.63
1995,RO,1.73,5.81
1995,BA,0.31,4.74
1995,GZ,-0.39,4.38
1995,MJ,0.5,5.12
1995,AN,0.76,4.35
1995,EN,2.32,5.36
1995,NC,0.69,5.68
1995,KV,0.32,5.05
1995,EG,0.44,4.52
1995,PA,1.12,4.62
1995,PP,0.85,5.93
1995,UV,2.16,5.76
1995,BG,-0.45,4.32
1995,PG,0.04,4.73
1995,OS,1.62,4.63
1995,AY,1.03,5.53
1995,WI,1.39,4.62
1995,SH,1.37,4.13
1995,CH,1.17,5.94
1995,LA,2.48,5.73
1995,NL,1.07,4.91
1995,NU,0.63,4.37
1995,BP,1.25,5.06
1995,GB,1.66,4.89
1995,HU,1.91,5.68
1995,PE,-0.44,4.3
1995,ZA,1.16,4.72
1995,TS,2.02,4.97
1995,SA,1.06,4.68
1995,IN,-0.55,4.79
1995,SF,0.39,5.16
1995,NO,0.7,4.97
1995,MY,1.41,4.67
1995,AE,1.52,5.11
1995,SP,0.78,4.99
1995,MP,2.8,5.58
1995,RN,1.25,7.52
1995,MG,3.12,5.71
1995,QA,2.48,5.22
1995,VC,1.51,5.16
1995,DO,1.54,5
1995,VM,1.78,6.09
1995,UK,0.99,5.34
1995,PU,-0.21,4.08
1995,CJ,0.86,4.05
1995,SM,3.91,6.61
1995,GP,-0.59,2.93
1995,GK,2.97,5.18
1995,ER,0.91,4.96
1995,GT,-0.38,5.25
1995,TX,3.12,4.72
1995,GI,-2.09,3.77
1995,LT,1.4,4.7
1995,BH,1.65,5.12
1995,MB,-1.14,3.44
1995,KU,1.73,4.67
1995,GR,1.46,4.95
1995,TN,0.51,4.61
1995,GQ,0.61,4.96
1995,SC,-0.5,3.75
1995,ID,0.31,4.67
1995,SL,-1.14,4
1995,TO,2.55,6.01
1995,HA,-0.1,5.48
1995,SG,-0.15,4.26
1995,MH,0.01,4.28
1995,BR,1.58,4.51
1995,MK,1.48,5.58
1995,CQ,-0.31,4.99
1995,PM,1.27,4.88
1995,JM,0.52,4.96
1995,US,0.74,5.7
1995,AL,1.03,5.55
1995,MN,0.71,7.73
1995,PL,1.47,5.42
1995,TZ,1.17,4.62
1995,SV,-3.68,3.05
1995,TI,0.05,4.24
1995,OD,-4.77,3.96
1995,TH,0.54,4.66
1995,DA,1.07,5.06
1995,FK,3.9,6.04
1995,MR,1.47,5.69
1995,VI,-2,4.49
1995,KN,1.78,5.7
1995,KS,1.08,5.35
1995,YM,1.17,4.89
1995,JE,0.73,5.59
1995,SY,2.3,5.7
1995,WQ,-10,6.69
1995,TP,1.05,5.19
1995,GM,0.83,4.98
1995,UP,1.87,5.05
1995,IZ,0.26,4.98
1995,LI,0.32,5.83
1995,AU,1.5,5.07
1995,NT,2.86,3.71
1995,CU,1.8,5.88
1995,PC,5.2,6.34
1995,CM,0.51,4.03
1995,RQ,-0.16,5.15
1995,BB,1.22,4.01
1995,CE,-2.33,3.63
1995,BC,0.65,4.76
1995,GJ,1.03,5.66
1995,MX,-0.35,5.01
1995,LU,2.7,5.07
1995,IC,2.3,5.52
1995,AS,0.7,4.96
1995,SZ,0.99,4.95
1995,NF,2.35,4.37
1995,MU,2.62,5.03
1995,PK,-0.75,4.28
1995,YI,0.98,5.56
1995,NE,-4.25,4.45
1995,CN,0.51,4.33
1995,GL,1.13,4.87
1995,MT,-1.29,4.2
1995,AJ,0.89,4.72
1995,MV,1.62,6.08
1995,MA,1.38,5.25
1995,AO,1.15,5.3
1995,WZ,1.22,4.35
1995,KR,3.02,5.41
1995,CI,0.96,4.66
1995,RM,0.85,5.39
1995,SW,1.41,4.9
1995,AG,-1.45,4.37
1995,LE,-0.73,4.32
1995,MC,2.22,5.04
1995,VQ,0.15,4.57
1995,PF,7,5.24
1995,RW,0.02,4.07
1995,AA,0.29,4.75
1995,SN,-0.13,4.44
1995,AC,-0.43,4.12
1995,AV,1.73,3.98
1995,MF,0.51,3.1
1995,FI,2.16,5.31
1995,BM,0.73,5.7
1995,EI,1.41,5.91
1995,BU,1.9,5.48
1995,CS,1.3,4.66
1995,CO,-0.49,4.56
1995,CY,1.36,5.16
1995,TT,-0.91,3.95
1995,UY,2.33,4.83
1995,HO,-0.11,4.47
1995,PS,2.67,5.72
1995,GG,0.78,4.99
1995,RI,1.15,5.69
1995,AM,1.85,5.08
1995,MZ,1.47,4.7
1995,GY,0.32,4.44
1995,ST,0.7,6.16
1995,TW,1.01,5.54
1995,PO,1.46,5.19
1995,NI,0.1,4.92
1995,BL,0.53,4.63
1995,JA,0.68,5.01
1995,UG,0.6,4.4
1995,LO,1.73,5.37
1995,FP,-0.63,3.21
1995,KT,-2,2.63
1995,LG,2.11,5.31
1995,BE,1.6,5.09
1995,SO,-0.34,5.53
1995,IS,0.44,4.76
1995,BX,2.83,5.34
1995,ES,0.45,4.74
1995,BN,2,4.86
1995,MD,2.28,4.93
1995,LS,1.19,4.92
1995,FG,0.57,4.19
1995,JQ,-5,3.03
1995,CB,0.17,5.42
1995,KE,0.11,4.77
1995,HR,0.1,4.91
1995,BY,-1.34,3.65
1995,HK,1.18,5.28
1995,RS,0.62,4.64
1995,AF,-0.78,4.21
1995,CT,0.44,5.05
1995,OC,-0.04,4.6
1995,UZ,2.56,5.47
1995,IT,0.57,4.85
1995,FO,4.5,4.61
1995,FM,1.01,4.93
1995,WS,0.82,5.5
1995,CV,2.63,4.19
1995,MI,-0.65,4.19
1995,IV,0.12,4.77
1995,BF,1.49,4.76
1995,RE,1.59,6.12
1995,TV,0.22,3.4
1995,ZI,0.54,4.74
1995,SE,0.35,5.49
1995,IR,1.11,4.84
1995,WE,-0.02,4.28
1995,WA,1.83,4.86
1995,RP,-0.35,4.72
1995,DJ,0.47,4.65
1995,AQ,1.26,4.74
1994,SV,3.38,4.56
1994,RO,1.86,5.53
1994,AO,0.26,4.97
1994,IS,0.59,4.76
1994,AJ,0.49,4.44
1994,SO,-0,5.54
1994,CF,-1.2,4.65
1994,SI,2.04,5.34
1994,MJ,0.07,5.2
1994,MB,0.61,2.78
1994,AN,0.36,3.72
1994,SN,0.92,4.03
1994,BL,0.59,5.03
1994,AE,1.75,4.71
1994,WZ,1.15,5.35
1994,CQ,0.11,5.01
1994,CV,3.16,7.87
1994,JA,1.54,5.17
1994,KU,1.69,4.56
1994,AY,2.04,4.86
1994,GZ,-0.35,4.54
1994,NZ,1.48,5.28
1994,TU,0.12,4.15
1994,BR,0.84,4.18
1994,NP,1.21,4.98
1994,BB,0.95,5.22
1994,MN,-0.71,6.16
1994,NI,0.4,4.51
1994,MZ,1.35,4.92
1994,SG,1.64,4.58
1994,AA,1.16,4.55
1994,BP,3.6,5.62
1994,BX,2.29,4.91
1994,TX,3.17,5
1994,LU,2.24,5.63
1994,PU,0.12,5.21
1994,OS,1.28,4.66
1994,UG,1.46,3.8
1994,GJ,0.49,5.94
1994,FK,4,6.07
1994,MI,1.09,4.77
1994,MR,1.51,4.61
1994,GL,1.07,3.84
1994,HU,1.99,5.87
1994,UZ,1.86,4.81
1994,TS,2.07,5.16
1994,RI,0.04,5.4
1994,MC,2.35,5.42
1994,PG,3.33,6.43
1994,SC,-1.78,3.23
1994,SH,0.91,4.75
1994,BK,-0.36,4.72
1994,AC,3.77,5.85
1994,HK,1.25,4.85
1994,LE,-0.85,3.94
1994,ZA,2.24,4.84
1994,OD,-3.67,5.07
1994,VE,0.73,4.33
1994,SL,-1.84,3.91
1994,GP,-4.88,4.27
1994,SF,0.36,5.06
1994,UV,2.3,4.84
1994,MO,1.99,4.87
1994,KT,1.6,3.13
1994,KE,0.94,4.31
1994,PM,1.46,4.77
1994,IV,1.17,4.97
1994,NS,1.42,4.42
1994,VM,1.54,5.6
1994,SA,1.68,4.6
1994,TT,-0.49,4.51
1994,PL,1.75,5.51
1994,BM,1.17,5.74
1994,BO,2.21,5
1994,SE,1.18,5.07
1994,SM,-7.33,0.87
1994,PP,1.25,5.88
1994,EC,0.28,4.25
1994,MV,1.95,3.93
1994,EG,0.67,4.23
1994,FP,-0.57,4.08
1994,ST,2.71,2.39
1994,VC,-0.46,5.01
1994,LO,2.02,5.71
1994,TO,0.6,4.79
1994,BG,0.24,4.02
1994,NC,-0.24,6
1994,ET,1.63,4.65
1994,HO,0.16,4.42
1994,MG,2.87,6.76
1994,BE,1.29,5.14
1994,HA,0.7,5.77
1994,PK,0.08,4.14
1994,OC,0.23,4.51
1994,CI,1.9,4.99
1994,LA,2.84,4.93
1994,BT,0.93,4.41
1994,AV,2.88,4.73
1994,GB,0.35,4.32
1994,HR,0.59,4.89
1994,EI,1,5.26
1994,US,0.75,5.7
1994,ES,-0.26,5.44
1994,BF,1.78,4.93
1994,DR,0.68,5.81
1994,CO,-0.56,4.47
1994,RN,-2.27,5.15
1994,YM,0.27,4.71
1994,CD,0.68,4.52
1994,RE,-0.97,3.9
1994,TN,2.36,5.78
1994,TV,1.69,4.31
1994,CG,0.59,4.3
1994,VI,-1.75,3.34
1994,CB,-0.18,4.65
1994,BD,0.56,5.32
1994,CT,0.41,4.82
1994,LI,0.21,5.32
1994,YI,0.3,5.15
1994,NO,1.66,5.33
1994,DA,1.24,4.82
1994,KV,-0.6,4.47
1994,DO,0.14,4.12
1994,CA,1.09,5.16
1994,ZI,1.65,4.58
1994,CM,0.95,3.85
1994,FJ,1.23,5.78
1994,TP,0.68,6.2
1994,GQ,3.1,6.36
1994,SB,-1.77,4.83
1994,MF,1.78,5.34
1994,NE,3.5,7.1
1994,SZ,1.03,4.38
1994,MH,0.84,4.04
1994,BU,1.92,5.5
1994,BH,0.66,4.3
1994,DJ,1.11,4.84
1994,UY,2.1,5.04
1994,MD,2.74,5.62
1994,RQ,0.55,4.81
1994,KN,1.43,5.46
1994,GT,-0.1,5.21
1994,JE,-0.91,5.28
1994,FG,1.45,3.08
1994,GG,1.13,4.76
1994,JM,0.65,4.45
1994,MT,1.41,5.42
1994,WA,1.92,5.08
1994,ID,0.68,4.53
1994,SU,0.41,4.75
1994,IT,0.54,4.76
1994,GH,1.32,4.82
1994,BA,1.6,4.15
1994,NU,0.75,4.01
1994,MK,1.24,5.14
1994,KZ,2.83,5.37
1994,MP,2.61,4.69
1994,PO,1.28,5.36
1994,EZ,1.83,5.25
1994,GA,0.64,4.57
1994,TI,-0.35,4.09
1994,KG,3.03,5.21
1994,CS,1.35,4.08
1994,UK,0.6,4.94
1994,ER,2.74,5.12
1994,QA,2.3,4.93
1994,CN,2.18,4.99
1994,BC,2.25,4.39
1994,KR,-0.59,4.56
1994,CH,1.23,5.91
1994,PF,-9,7.43
1994,JO,2.34,5.21
1994,SW,1.47,5.02
1994,TW,0.72,4.96
1994,IZ,0.27,4.7
1994,AR,0.76,4.53
1994,VT,1.75,6.23
1994,NH,1.13,5.68
1994,FR,0.68,4.77
1994,FI,2.18,4.69
1994,LS,2.63,3.6
1994,MU,2.49,4.64
1994,FM,0.57,5.18
1994,NT,1.97,4.97
1994,NR,2.31,6.09
1994,NL,0.44,4.79
1994,BN,0.85,4.5
1994,FO,4.12,6.95
1994,CY,1.36,4.4
1994,EK,1.23,5.62
1994,TK,2.72,5.92
1994,AQ,-0.65,3.92
1994,AG,-1.18,4.19
1994,TZ,1.63,4.13
1994,IN,-0.71,4.26
1994,RP,0.25,4.42
1994,PA,1.84,4.03
1994,CW,2.47,4.65
1994,SP,0.77,4.57
1994,LG,2.64,5.36
1994,KS,1.19,5.02
1994,RS,1.28,4.91
1994,MY,1.41,4.38
1994,LH,2.45,5.45
1994,GI,0.63,5.01
1994,AL,0.49,4.98
1994,GY,1.34,4.58
1994,GV,0.72,4.94
1994,GM,0.57,4.85
1994,TH,0.78,4.28
1994,BY,-0.62,3.98
1994,WI,2.41,4.98
1994,WE,-1.24,4.29
1994,PE,-0.33,4.62
1994,NG,0.47,4.48
1994,RM,1.53,4.78
1994,CJ,3.19,5.12
1994,TD,1.79,5.28
1994,JQ,0.9,4.6
1994,ML,0.6,4.69
1994,RB,-0.81,4.84
1994,CU,1.69,5.4
1994,AU,1.78,5.1
1994,CE,-0.43,4.01
1994,LT,0.43,4.08
1994,SY,2.21,5.35
1994,AM,0.74,4.46
1994,MA,2.78,5.92
1994,VQ,-0.7,4.25
1994,MX,-0.39,5.28
1994,GR,0.84,4.36
1994,RW,0.15,4.55
1994,AF,-1.02,3.98
1994,IR,-0.1,4.11
1994,AS,0.68,4.63
1994,IC,1.73,4.11
1994,GK,3,12.37
1994,EN,2.22,4.94
1994,NF,3.61,5.09
1994,WS,0.94,4.47
1994,LY,0.87,4.73
1994,UP,2.04,5.28
1994,PS,3.34,6.29
1993,TU,-0.5,3.8
1993,TW,1.54,5.2
1993,KU,1.07,3.97
1993,SN,2.2,4.51
1993,MI,0.79,6.27
1993,RM,5.91,6.63
1993,HA,0.91,6.22
1993,CT,-0.26,4.4
1993,LH,2,5.22
1993,MY,1.95,4.16
1993,TT,0.06,5.03
1993,WZ,1.94,4.17
1993,DR,-0.04,5.18
1993,OD,-4,2.77
1993,KV,0.6,5.17
1993,PM,1.03,4.41
1993,RI,0,5.58
1993,IS,0.48,4.63
1993,TI,0.76,4.4
1993,LA,3.04,5.87
1993,VM,1.61,5.69
1993,SI,1.78,5.14
1993,NT,2.17,4.53
1993,AM,-0.44,4.11
1993,NR,2.47,3.81
1993,CO,-1.13,4.24
1993,LY,0.88,4.47
1993,VC,1.54,9.1
1993,CG,0.23,4.69
1993,SZ,1.1,4.39
1993,FO,1.9,4.81
1993,GY,0.96,4.97
1993,SL,-1.97,4.66
1993,SY,2.34,4.98
1993,CD,-1.2,3.63
1993,SO,-0.43,5.99
1993,FK,-10,1.45
1993,UG,1.31,3.64
1993,CU,1.73,5.8
1993,GJ,0.78,5.17
1993,WA,2.13,4.4
1993,FI,2.35,4.91
1993,WE,-1.31,4.2
1993,RQ,-0.09,5.5
1993,LS,0.63,6.11
1993,BD,0.76,5.36
1993,NE,4.41,5.09
1993,RS,1.18,4.83
1993,UY,1.85,5.41
1993,BN,2.09,4.71
1993,SA,1.02,4.54
1993,IN,-0.53,4.12
1993,FM,1.35,4.99
1993,ID,1.55,4.34
1993,TL,3.58,1.56
